Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Acid,Acid SMILES,Acid Conc (M),Amine,Amine SMILES,Amine Conc (M),Product,Product SMILES,Catalyst 1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand 1,Ligand1 SMILES,Ligand1 Conc (M),Catalyst 2,Catalyst2 SMILES,Catalyst2 Conc (M),Base/Acid,Base/Acid SMILES,Base/Acid Conc (M),Reductant/Oxidant,Reductant/Oxidant SMILES,Reductant/Oxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,number,Output Value
zz-21,96,60,,zz210216,C,6,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C3,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1556,6.048319975
zz-21,96,60,,zz210216,D,6,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C4,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1557,1.958799225
zz-21,96,60,,zz210216,E,6,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C5,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1558,22.22505033
zz-21,96,60,,zz210216,F,6,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C6,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1559,37.66751611
zz-21,96,60,,zz210216,G,6,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C7,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1560,9.637040223
zz-21,96,60,,zz210216,H,6,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,NICKEL(II) CHLORIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.Cl[Ni]Cl,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C8,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1561,3.411138379
zz-21,96,60,,zz210216,A,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1562,42.65092993
zz-21,96,60,,zz210216,B,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C2,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1563,31.1558736
zz-21,96,60,,zz210216,C,7,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C3,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1564,6.21119372
zz-21,96,60,,zz210216,D,7,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C4,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1565,1.876216573
zz-21,96,60,,zz210216,E,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C5,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1566,6.6675151
zz-21,96,60,,zz210216,F,7,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C6,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1567,35.65100383
zz-21,96,60,,zz210216,G,7,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C7,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1568,9.689269779
zz-21,96,60,,zz210216,H,7,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C8,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1569,1.781444703
zz-21,96,60,,zz210216,A,8,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1570,30.78245067
zz-21,96,60,,zz210216,B,8,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C2,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1571,25.77897601
zz-21,96,60,,zz210216,C,8,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C3,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1572,6.30122098
zz-21,96,60,,zz210216,D,8,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C4,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1573,1.779677498
zz-21,96,60,,zz210216,E,8,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C5,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1574,14.90741471
zz-21,96,60,,zz210216,F,8,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C6,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1575,21.13018532
zz-21,96,60,,zz210216,G,8,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C7,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1576,7.028998603
zz-21,96,60,,zz210216,H,8,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,NICKEL(II) IODIDE,[Ni++].[I-].[I-],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C8,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1577,1.080396186
zz-21,96,60,,zz210216,A,9,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) FLUORIDE,[Ni++].[F-].[F-],0.02,"4,4',4""-TRI-TERT-BUTYL-2,2':6',2""TERPYRIDINE",CC(C)(C)c1ccnc(c1)c2cc(cc(n2)c3cc(ccn3)C(C)(C)C)C(C)(C)C,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1578,0
zz-21,96,60,,zz210216,B,9,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) FLUORIDE,[Ni++].[F-].[F-],0.02,"4,4',4""-TRI-TERT-BUTYL-2,2':6',2""TERPYRIDINE",CC(C)(C)c1ccnc(c1)c2cc(cc(n2)c3cc(ccn3)C(C)(C)C)C(C)(C)C,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1579,0
zz-21,96,60,,zz210216,C,9,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) FLUORIDE,[Ni++].[F-].[F-],0.02,"4,4',4""-TRI-TERT-BUTYL-2,2':6',2""TERPYRIDINE",CC(C)(C)c1ccnc(c1)c2cc(cc(n2)c3cc(ccn3)C(C)(C)C)C(C)(C)C,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1580,0
zz-21,96,60,,zz210216,D,9,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,NICKEL(II) FLUORIDE,[Ni++].[F-].[F-],0.02,"4,4',4""-TRI-TERT-BUTYL-2,2':6',2""TERPYRIDINE",CC(C)(C)c1ccnc(c1)c2cc(cc(n2)c3cc(ccn3)C(C)(C)C)C(C)(C)C,0.03,,,,,,,MANGANESE,[Mn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1581,0
zz-21,96,60,,zz210216,E,9,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) FLUORIDE,[Ni++].[F-].[F-],0.02,"4,4',4""-TRI-TERT-BUTYL-2,2':6',2""TERPYRIDINE",CC(C)(C)c1ccnc(c1)c2cc(cc(n2)c3cc(ccn3)C(C)(C)C)C(C)(C)C,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1582,0
zz-21,96,60,,zz210216,F,9,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) FLUORIDE,[Ni++].[F-].[F-],0.02,"4,4',4""-TRI-TERT-BUTYL-2,2':6',2""TERPYRIDINE",CC(C)(C)c1ccnc(c1)c2cc(cc(n2)c3cc(ccn3)C(C)(C)C)C(C)(C)C,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1583,0
zz-21,96,60,,zz210216,G,9,"1,3-dioxoisoindolin-2-yl 1-tosylpiperidine-4-carboxylate",O=C(ON(C(C1=C2C=CC=C1)=O)C2=O)C3CCN(S(C4=CC=C(C)C=C4)(=O)=O)CC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,NICKEL(II) FLUORIDE,[Ni++].[F-].[F-],0.02,"4,4',4""-TRI-TERT-BUTYL-2,2':6',2""TERPYRIDINE",CC(C)(C)c1ccnc(c1)c2cc(cc(n2)c3cc(ccn3)C(C)(C)C)C(C)(C)C,0.03,,,,,,,ZINC,[Zn],0.3,,,,Dioxane,0.5,MeCN,0.5,UPLC-MS,1584,0
